,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsReturn,TransactionType,TotalAmount,Year,Month,Day,Hour,Weekday
19079,538814,22523,CHILDS GARDEN FORK PINK,1,2010-12-14 12:30:00,0.85,15983,United Kingdom,False,Sale,0.85,2010,12,14,12,1
19080,538814,22521,CHILDS GARDEN TROWEL PINK,1,2010-12-14 12:30:00,0.85,15983,United Kingdom,False,Sale,0.85,2010,12,14,12,1
19081,538814,22520,CHILDS GARDEN TROWEL BLUE ,1,2010-12-14 12:30:00,0.85,15983,United Kingdom,False,Sale,0.85,2010,12,14,12,1
19082,538814,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,4,2010-12-14 12:30:00,2.55,15983,United Kingdom,False,Sale,10.2,2010,12,14,12,1
19083,538814,22082,RIBBON REEL STRIPES DESIGN ,2,2010-12-14 12:30:00,1.65,15983,United Kingdom,False,Sale,3.3,2010,12,14,12,1
19084,538814,22294,HEART FILIGREE DOVE  SMALL,24,2010-12-14 12:30:00,1.25,15983,United Kingdom,False,Sale,30.0,2010,12,14,12,1
19085,538814,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-14 12:30:00,1.69,15983,United Kingdom,False,Sale,13.52,2010,12,14,12,1
19086,538814,22113,GREY HEART HOT WATER BOTTLE,18,2010-12-14 12:30:00,3.75,15983,United Kingdom,False,Sale,67.5,2010,12,14,12,1
19087,538814,21915,RED  HARMONICA IN BOX ,5,2010-12-14 12:30:00,1.25,15983,United Kingdom,False,Sale,6.25,2010,12,14,12,1
19088,538814,22548,HEADS AND TAILS SPORTING FUN,4,2010-12-14 12:30:00,1.25,15983,United Kingdom,False,Sale,5.0,2010,12,14,12,1
19089,538814,21914,BLUE HARMONICA IN BOX ,5,2010-12-14 12:30:00,1.25,15983,United Kingdom,False,Sale,6.25,2010,12,14,12,1
19090,538814,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,14,2010-12-14 12:30:00,2.95,15983,United Kingdom,False,Sale,41.3,2010,12,14,12,1
19091,538814,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,16,2010-12-14 12:30:00,2.95,15983,United Kingdom,False,Sale,47.2,2010,12,14,12,1
19092,538815,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2010-12-14 12:30:00,8.5,18219,United Kingdom,False,Sale,17.0,2010,12,14,12,1
19093,538815,21754,HOME BUILDING BLOCK WORD,3,2010-12-14 12:30:00,5.95,18219,United Kingdom,False,Sale,17.85,2010,12,14,12,1
19094,538815,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-14 12:30:00,1.69,18219,United Kingdom,False,Sale,13.52,2010,12,14,12,1
19095,538815,22310,IVORY KNITTED MUG COSY ,6,2010-12-14 12:30:00,1.65,18219,United Kingdom,False,Sale,9.9,2010,12,14,12,1
19096,538815,21484,CHICK GREY HOT WATER BOTTLE,4,2010-12-14 12:30:00,3.45,18219,United Kingdom,False,Sale,13.8,2010,12,14,12,1
19097,538815,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,2010-12-14 12:30:00,0.85,18219,United Kingdom,False,Sale,10.2,2010,12,14,12,1
19098,538815,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2010-12-14 12:30:00,9.95,18219,United Kingdom,False,Sale,19.9,2010,12,14,12,1
19099,538815,22988,SOLDIERS EGG CUP ,24,2010-12-14 12:30:00,1.25,18219,United Kingdom,False,Sale,30.0,2010,12,14,12,1
19100,538815,21314,SMALL GLASS HEART TRINKET POT,8,2010-12-14 12:30:00,2.1,18219,United Kingdom,False,Sale,16.8,2010,12,14,12,1
19101,538815,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2010-12-14 12:30:00,3.75,18219,United Kingdom,False,Sale,15.0,2010,12,14,12,1
19102,538815,22692,DOORMAT WELCOME TO OUR HOME,2,2010-12-14 12:30:00,7.95,18219,United Kingdom,False,Sale,15.9,2010,12,14,12,1
19103,538816,21258,VICTORIAN SEWING BOX LARGE,8,2010-12-14 12:35:00,10.95,16812,United Kingdom,False,Sale,87.6,2010,12,14,12,1
19104,538816,22968,ROSE COTTAGE KEEPSAKE BOX ,8,2010-12-14 12:35:00,8.5,16812,United Kingdom,False,Sale,68.0,2010,12,14,12,1
19105,538816,22509,SEWING BOX RETROSPOT DESIGN ,8,2010-12-14 12:35:00,14.95,16812,United Kingdom,False,Sale,119.6,2010,12,14,12,1
19106,538816,22654,DELUXE SEWING KIT ,6,2010-12-14 12:35:00,5.95,16812,United Kingdom,False,Sale,35.7,2010,12,14,12,1
19107,538816,22586,FELTCRAFT HAIRBAND PINK AND BLUE,12,2010-12-14 12:35:00,0.85,16812,United Kingdom,False,Sale,10.2,2010,12,14,12,1
19108,538816,21479,WHITE SKULL HOT WATER BOTTLE ,4,2010-12-14 12:35:00,3.75,16812,United Kingdom,False,Sale,15.0,2010,12,14,12,1
19109,538816,21481,FAWN BLUE HOT WATER BOTTLE,6,2010-12-14 12:35:00,2.95,16812,United Kingdom,False,Sale,17.700000000000003,2010,12,14,12,1
19110,538816,21484,CHICK GREY HOT WATER BOTTLE,4,2010-12-14 12:35:00,3.45,16812,United Kingdom,False,Sale,13.8,2010,12,14,12,1
19111,538816,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-12-14 12:35:00,4.95,16812,United Kingdom,False,Sale,14.85,2010,12,14,12,1
19112,538816,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-12-14 12:35:00,4.95,16812,United Kingdom,False,Sale,14.85,2010,12,14,12,1
19113,538816,22112,CHOCOLATE HOT WATER BOTTLE,3,2010-12-14 12:35:00,4.95,16812,United Kingdom,False,Sale,14.85,2010,12,14,12,1
19114,538816,22835,HOT WATER BOTTLE I AM SO POORLY,4,2010-12-14 12:35:00,4.65,16812,United Kingdom,False,Sale,18.6,2010,12,14,12,1
19115,538816,22837,HOT WATER BOTTLE BABUSHKA ,4,2010-12-14 12:35:00,4.65,16812,United Kingdom,False,Sale,18.6,2010,12,14,12,1
19116,538816,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-12-14 12:35:00,3.75,16812,United Kingdom,False,Sale,15.0,2010,12,14,12,1
19117,538816,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-12-14 12:35:00,3.75,16812,United Kingdom,False,Sale,15.0,2010,12,14,12,1
19118,538817,22701,PINK DOG BOWL,24,2010-12-14 12:38:00,0.85,16191,United Kingdom,False,Sale,20.4,2010,12,14,12,1
19119,538817,22702,BLACK AND WHITE CAT BOWL,24,2010-12-14 12:38:00,0.65,16191,United Kingdom,False,Sale,15.6,2010,12,14,12,1
19120,538817,22700,BLACK AND WHITE DOG BOWL,24,2010-12-14 12:38:00,0.85,16191,United Kingdom,False,Sale,20.4,2010,12,14,12,1
19121,538826,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2010-12-14 12:58:00,2.55,12370,Cyprus,False,Sale,163.2,2010,12,14,12,1
19122,538826,21031,SPACE CADET BLACK,10,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,12.5,2010,12,14,12,1
19123,538826,21026,SPACE OWL,10,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,12.5,2010,12,14,12,1
19124,538826,21025,SPACE FROG,10,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,12.5,2010,12,14,12,1
19125,538826,21032,SPACE CADET WHITE,10,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,12.5,2010,12,14,12,1
19126,538826,21030,SPACE CADET RED,10,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,12.5,2010,12,14,12,1
19127,538826,21027,NINJA RABBIT PINK,10,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,12.5,2010,12,14,12,1
19128,538826,22804,CANDLEHOLDER PINK HANGING HEART,9,2010-12-14 12:58:00,2.95,12370,Cyprus,False,Sale,26.55,2010,12,14,12,1
19129,538826,21733,RED HANGING HEART T-LIGHT HOLDER,16,2010-12-14 12:58:00,2.95,12370,Cyprus,False,Sale,47.2,2010,12,14,12,1
19130,538826,20846,ZINC HEART LATTICE T-LIGHT HOLDER,20,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,25.0,2010,12,14,12,1
19131,538826,20972,PINK CREAM FELT CRAFT TRINKET BOX ,2,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,2.5,2010,12,14,12,1
19132,538826,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2010-12-14 12:58:00,3.75,12370,Cyprus,False,Sale,3.75,2010,12,14,12,1
19133,538826,22274,FELTCRAFT DOLL EMILY,1,2010-12-14 12:58:00,2.95,12370,Cyprus,False,Sale,2.95,2010,12,14,12,1
19134,538826,22272,FELTCRAFT DOLL MARIA,1,2010-12-14 12:58:00,2.95,12370,Cyprus,False,Sale,2.95,2010,12,14,12,1
19135,538826,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,2010-12-14 12:58:00,3.75,12370,Cyprus,False,Sale,7.5,2010,12,14,12,1
19136,538826,22569,FELTCRAFT CUSHION BUTTERFLY,2,2010-12-14 12:58:00,3.75,12370,Cyprus,False,Sale,7.5,2010,12,14,12,1
19137,538826,22568,FELTCRAFT CUSHION OWL,2,2010-12-14 12:58:00,3.75,12370,Cyprus,False,Sale,7.5,2010,12,14,12,1
19138,538826,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,2010-12-14 12:58:00,3.75,12370,Cyprus,False,Sale,3.75,2010,12,14,12,1
19139,538826,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2010-12-14 12:58:00,3.75,12370,Cyprus,False,Sale,3.75,2010,12,14,12,1
19140,538826,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,2010-12-14 12:58:00,3.75,12370,Cyprus,False,Sale,3.75,2010,12,14,12,1
19141,538826,22150,3 STRIPEY MICE FELTCRAFT,3,2010-12-14 12:58:00,1.95,12370,Cyprus,False,Sale,5.85,2010,12,14,12,1
19142,538826,22149,FELTCRAFT 6 FLOWER FRIENDS,3,2010-12-14 12:58:00,2.1,12370,Cyprus,False,Sale,6.300000000000001,2010,12,14,12,1
19143,538826,22147,FELTCRAFT BUTTERFLY HEARTS,4,2010-12-14 12:58:00,1.45,12370,Cyprus,False,Sale,5.8,2010,12,14,12,1
19144,538826,22270,HAPPY EASTER HANGING DECORATION,13,2010-12-14 12:58:00,3.75,12370,Cyprus,False,Sale,48.75,2010,12,14,12,1
19145,538826,72741,GRAND CHOCOLATECANDLE,18,2010-12-14 12:58:00,1.45,12370,Cyprus,False,Sale,26.1,2010,12,14,12,1
19146,538826,47566,PARTY BUNTING,1,2010-12-14 12:58:00,4.65,12370,Cyprus,False,Sale,4.65,2010,12,14,12,1
19147,538826,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2010-12-14 12:58:00,5.45,12370,Cyprus,False,Sale,5.45,2010,12,14,12,1
19148,538826,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,2010-12-14 12:58:00,5.45,12370,Cyprus,False,Sale,10.9,2010,12,14,12,1
19149,538826,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,2010-12-14 12:58:00,0.65,12370,Cyprus,False,Sale,15.6,2010,12,14,12,1
19150,538826,22214,CANDLE PLATE LACE WHITE,24,2010-12-14 12:58:00,2.55,12370,Cyprus,False,Sale,61.2,2010,12,14,12,1
19151,538826,22465,HANGING METAL STAR LANTERN,12,2010-12-14 12:58:00,1.65,12370,Cyprus,False,Sale,19.8,2010,12,14,12,1
19152,538826,22784,LANTERN CREAM GAZEBO ,9,2010-12-14 12:58:00,4.95,12370,Cyprus,False,Sale,44.55,2010,12,14,12,1
19153,538826,22291,HANGING CHICK CREAM DECORATION,24,2010-12-14 12:58:00,1.45,12370,Cyprus,False,Sale,34.8,2010,12,14,12,1
19154,538826,85195,HANGING HEART BASKET,8,2010-12-14 12:58:00,2.1,12370,Cyprus,False,Sale,16.8,2010,12,14,12,1
19155,538826,21357,TOAST ITS - DINOSAUR,2,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,2.5,2010,12,14,12,1
19156,538826,21356,TOAST ITS - FAIRY FLOWER,1,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,1.25,2010,12,14,12,1
19157,538826,21355,TOAST ITS - I LOVE YOU ,1,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,1.25,2010,12,14,12,1
19158,538826,21358,TOAST ITS - HAPPY BIRTHDAY,5,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,6.25,2010,12,14,12,1
19159,538826,20974,12 PENCILS SMALL TUBE SKULL,6,2010-12-14 12:58:00,0.65,12370,Cyprus,False,Sale,3.9,2010,12,14,12,1
19160,538826,22070,SMALL RED RETROSPOT MUG IN BOX ,5,2010-12-14 12:58:00,3.75,12370,Cyprus,False,Sale,18.75,2010,12,14,12,1
19161,538826,22071,SMALL WHITE RETROSPOT MUG IN BOX ,5,2010-12-14 12:58:00,3.75,12370,Cyprus,False,Sale,18.75,2010,12,14,12,1
19162,538826,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,2010-12-14 12:58:00,0.85,12370,Cyprus,False,Sale,10.2,2010,12,14,12,1
19163,538826,22294,HEART FILIGREE DOVE  SMALL,48,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,60.0,2010,12,14,12,1
19164,538826,21683,MEDIUM MEDINA STAMPED METAL BOWL ,6,2010-12-14 12:58:00,2.95,12370,Cyprus,False,Sale,17.700000000000003,2010,12,14,12,1
19165,538826,21684,SMALL MEDINA STAMPED METAL BOWL ,24,2010-12-14 12:58:00,0.85,12370,Cyprus,False,Sale,20.4,2010,12,14,12,1
19166,538826,22297,HEART IVORY TRELLIS SMALL,48,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,60.0,2010,12,14,12,1
19167,538826,22335,HEART DECORATION PAINTED ZINC ,96,2010-12-14 12:58:00,0.65,12370,Cyprus,False,Sale,62.400000000000006,2010,12,14,12,1
19168,538826,22296,HEART IVORY TRELLIS LARGE,24,2010-12-14 12:58:00,1.65,12370,Cyprus,False,Sale,39.6,2010,12,14,12,1
19169,538826,20961,STRAWBERRY BATH SPONGE ,10,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,12.5,2010,12,14,12,1
19170,538826,20963,APPLE BATH SPONGE,10,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,12.5,2010,12,14,12,1
19171,538826,20966,SANDWICH BATH SPONGE,10,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,12.5,2010,12,14,12,1
19172,538826,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,5,2010-12-14 12:58:00,2.55,12370,Cyprus,False,Sale,12.75,2010,12,14,12,1
19173,538826,22083,PAPER CHAIN KIT RETROSPOT,1,2010-12-14 12:58:00,2.95,12370,Cyprus,False,Sale,2.95,2010,12,14,12,1
19174,538826,22085,PAPER CHAIN KIT SKULLS ,1,2010-12-14 12:58:00,2.95,12370,Cyprus,False,Sale,2.95,2010,12,14,12,1
19175,538826,22088,PAPER BUNTING COLOURED LACE,1,2010-12-14 12:58:00,2.95,12370,Cyprus,False,Sale,2.95,2010,12,14,12,1
19176,538826,21207,SKULL AND CROSSBONES  GARLAND ,1,2010-12-14 12:58:00,1.65,12370,Cyprus,False,Sale,1.65,2010,12,14,12,1
19177,538826,22087,PAPER BUNTING WHITE LACE,1,2010-12-14 12:58:00,2.95,12370,Cyprus,False,Sale,2.95,2010,12,14,12,1
19178,538826,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,1,2010-12-14 12:58:00,2.95,12370,Cyprus,False,Sale,2.95,2010,12,14,12,1
19179,538826,20707,CRAZY DAISY HEART DECORATION,1,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,1.25,2010,12,14,12,1
19180,538826,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,1,2010-12-14 12:58:00,4.25,12370,Cyprus,False,Sale,4.25,2010,12,14,12,1
19181,538826,22582,PACK OF 6 SWEETIE GIFT BOXES,6,2010-12-14 12:58:00,2.55,12370,Cyprus,False,Sale,15.3,2010,12,14,12,1
19182,538826,21189,WHITE HONEYCOMB PAPER GARLAND ,2,2010-12-14 12:58:00,1.65,12370,Cyprus,False,Sale,3.3,2010,12,14,12,1
19183,538826,21231,SWEETHEART CERAMIC TRINKET BOX,8,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,10.0,2010,12,14,12,1
19184,538826,35924,HANGING FAIRY CAKE DECORATION,10,2010-12-14 12:58:00,2.1,12370,Cyprus,False,Sale,21.0,2010,12,14,12,1
19185,538826,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,3,2010-12-14 12:58:00,2.95,12370,Cyprus,False,Sale,8.850000000000001,2010,12,14,12,1
19186,538826,21110,LARGE CAKE TOWEL PINK SPOTS,6,2010-12-14 12:58:00,6.75,12370,Cyprus,False,Sale,40.5,2010,12,14,12,1
19187,538826,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,3,2010-12-14 12:58:00,6.75,12370,Cyprus,False,Sale,20.25,2010,12,14,12,1
19188,538826,21232,STRAWBERRY CERAMIC TRINKET BOX,18,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,22.5,2010,12,14,12,1
19189,538826,85194L,HANGING SPRING FLOWER EGG LARGE,36,2010-12-14 12:58:00,0.85,12370,Cyprus,False,Sale,30.6,2010,12,14,12,1
19190,538826,21107,CREAM SLICE FLANNEL PINK SPOT ,24,2010-12-14 12:58:00,2.55,12370,Cyprus,False,Sale,61.2,2010,12,14,12,1
19191,538826,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2010-12-14 12:58:00,1.69,12370,Cyprus,False,Sale,40.56,2010,12,14,12,1
19192,538826,21385,IVORY HANGING DECORATION  HEART,24,2010-12-14 12:58:00,0.85,12370,Cyprus,False,Sale,20.4,2010,12,14,12,1
19193,538826,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",12,2010-12-14 12:58:00,2.95,12370,Cyprus,False,Sale,35.400000000000006,2010,12,14,12,1
19194,538826,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2010-12-14 12:58:00,2.1,12370,Cyprus,False,Sale,2.1,2010,12,14,12,1
19195,538826,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2010-12-14 12:58:00,2.1,12370,Cyprus,False,Sale,2.1,2010,12,14,12,1
19196,538826,22747,POPPY'S PLAYHOUSE BATHROOM,1,2010-12-14 12:58:00,2.1,12370,Cyprus,False,Sale,2.1,2010,12,14,12,1
19197,538826,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-12-14 12:58:00,2.1,12370,Cyprus,False,Sale,2.1,2010,12,14,12,1
19198,538826,21112,"SWISS ROLL TOWEL, PINK  SPOTS",12,2010-12-14 12:58:00,2.95,12370,Cyprus,False,Sale,35.400000000000006,2010,12,14,12,1
19199,538826,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,24,2010-12-14 12:58:00,1.69,12370,Cyprus,False,Sale,40.56,2010,12,14,12,1
19200,538826,21390,FILIGRIS HEART WITH BUTTERFLY,24,2010-12-14 12:58:00,1.25,12370,Cyprus,False,Sale,30.0,2010,12,14,12,1
19201,538826,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2010-12-14 12:58:00,2.55,12370,Cyprus,False,Sale,22.95,2010,12,14,12,1
19202,538826,21380,WOODEN HAPPY BIRTHDAY GARLAND,12,2010-12-14 12:58:00,2.95,12370,Cyprus,False,Sale,35.400000000000006,2010,12,14,12,1
19203,538827,84660A,WHITE STITCHED WALL CLOCK,60,2010-12-14 12:59:00,1.25,14298,United Kingdom,False,Sale,75.0,2010,12,14,12,1
19204,538827,84509E,SET OF 4 CAROUSEL PLACEMATS ,24,2010-12-14 12:59:00,1.25,14298,United Kingdom,False,Sale,30.0,2010,12,14,12,1
19205,538827,84356,POMPOM CURTAIN,24,2010-12-14 12:59:00,1.95,14298,United Kingdom,False,Sale,46.8,2010,12,14,12,1
19206,538827,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",20,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,8.4,2010,12,14,12,1
19207,538827,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",20,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,8.4,2010,12,14,12,1
19208,538827,75011,BLUE DAISY MOBILE,24,2010-12-14 12:59:00,0.85,14298,United Kingdom,False,Sale,20.4,2010,12,14,12,1
19209,538827,70007,HI TEC ALPINE HAND WARMER,60,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,25.2,2010,12,14,12,1
19210,538827,70006,LOVE HEART POCKET WARMER,60,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,25.2,2010,12,14,12,1
19211,538827,47504K,ENGLISH ROSE GARDEN SECATEURS,24,2010-12-14 12:59:00,0.85,14298,United Kingdom,False,Sale,20.4,2010,12,14,12,1
19212,538827,47504H,ENGLISH ROSE SPIRIT LEVEL ,24,2010-12-14 12:59:00,0.85,14298,United Kingdom,False,Sale,20.4,2010,12,14,12,1
19213,538827,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,10.08,2010,12,14,12,1
19214,538827,35651,VINTAGE BEAD PINK SCARF ,24,2010-12-14 12:59:00,1.65,14298,United Kingdom,False,Sale,39.6,2010,12,14,12,1
19215,538827,35648,VINTAGE BEAD PINK PURSE ,24,2010-12-14 12:59:00,2.95,14298,United Kingdom,False,Sale,70.80000000000001,2010,12,14,12,1
19216,538827,35646,VINTAGE BEAD PINK EVENING BAG,24,2010-12-14 12:59:00,1.25,14298,United Kingdom,False,Sale,30.0,2010,12,14,12,1
19217,538827,22889,NUMBER TILE VINTAGE FONT No ,96,2010-12-14 12:59:00,0.75,14298,United Kingdom,False,Sale,72.0,2010,12,14,12,1
19218,538827,22888,NUMBER TILE VINTAGE FONT 9 ,24,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,10.08,2010,12,14,12,1
19219,538827,22887,NUMBER TILE VINTAGE FONT 8,24,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,10.08,2010,12,14,12,1
19220,538827,22886,NUMBER TILE VINTAGE FONT 7,24,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,10.08,2010,12,14,12,1
19221,538827,22885,NUMBER TILE VINTAGE FONT 6 ,24,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,10.08,2010,12,14,12,1
19222,538827,22884,NUMBER TILE VINTAGE FONT 5,24,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,10.08,2010,12,14,12,1
19223,538827,22883,NUMBER TILE VINTAGE FONT 4,24,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,10.08,2010,12,14,12,1
19224,538827,22882,NUMBER TILE VINTAGE FONT 3,24,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,10.08,2010,12,14,12,1
19225,538827,22881,NUMBER TILE VINTAGE FONT 2,24,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,10.08,2010,12,14,12,1
19226,538827,22880,NUMBER TILE VINTAGE FONT 1,24,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,10.08,2010,12,14,12,1
19227,538827,22879,NUMBER TILE VINTAGE FONT 0,24,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,10.08,2010,12,14,12,1
19228,538827,22834,HAND WARMER BABUSHKA DESIGN,24,2010-12-14 12:59:00,0.85,14298,United Kingdom,False,Sale,20.4,2010,12,14,12,1
19229,538827,22783,SET 3 WICKER OVAL BASKETS W LIDS,8,2010-12-14 12:59:00,7.95,14298,United Kingdom,False,Sale,63.6,2010,12,14,12,1
19230,538827,22782,SET 3 WICKER STORAGE BASKETS ,8,2010-12-14 12:59:00,9.95,14298,United Kingdom,False,Sale,79.6,2010,12,14,12,1
19231,538827,22702,BLACK AND WHITE CAT BOWL,24,2010-12-14 12:59:00,0.65,14298,United Kingdom,False,Sale,15.6,2010,12,14,12,1
19232,538827,22701,PINK DOG BOWL,24,2010-12-14 12:59:00,0.85,14298,United Kingdom,False,Sale,20.4,2010,12,14,12,1
19233,538827,22700,BLACK AND WHITE DOG BOWL,24,2010-12-14 12:59:00,0.85,14298,United Kingdom,False,Sale,20.4,2010,12,14,12,1
19234,538827,22647,CERAMIC LOVE HEART MONEY BANK,36,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,15.12,2010,12,14,12,1
19235,538827,22609,PENS ASSORTED SPACEBALL,72,2010-12-14 12:59:00,0.21,14298,United Kingdom,False,Sale,15.12,2010,12,14,12,1
19236,538827,22608,PENS ASSORTED FUNKY JEWELED ,72,2010-12-14 12:59:00,0.21,14298,United Kingdom,False,Sale,15.12,2010,12,14,12,1
19237,538827,22378,WALL TIDY RETROSPOT ,20,2010-12-14 12:59:00,0.85,14298,United Kingdom,False,Sale,17.0,2010,12,14,12,1
19238,538827,22377,BOTTLE BAG RETROSPOT ,20,2010-12-14 12:59:00,0.85,14298,United Kingdom,False,Sale,17.0,2010,12,14,12,1
19239,538827,22345,PARTY PIZZA DISH BLUE POLKADOT,48,2010-12-14 12:59:00,0.21,14298,United Kingdom,False,Sale,10.08,2010,12,14,12,1
19240,538827,22344,PARTY PIZZA DISH PINK POLKADOT,48,2010-12-14 12:59:00,0.21,14298,United Kingdom,False,Sale,10.08,2010,12,14,12,1
19241,538827,22117,METAL SIGN HER DINNER IS SERVED ,12,2010-12-14 12:59:00,0.85,14298,United Kingdom,False,Sale,10.2,2010,12,14,12,1
19242,538827,22116,METAL SIGN HIS DINNER IS SERVED,12,2010-12-14 12:59:00,0.85,14298,United Kingdom,False,Sale,10.2,2010,12,14,12,1
19243,538827,22074,6 RIBBONS SHIMMERING PINKS ,48,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,20.16,2010,12,14,12,1
19244,538827,21873,IF YOU CAN'T STAND THE HEAT MUG,36,2010-12-14 12:59:00,0.42,14298,United Kingdom,False,Sale,15.12,2010,12,14,12,1
19245,538827,21632,VINTAGE PINK DECORATIVE PARASOL,12,2010-12-14 12:59:00,3.95,14298,United Kingdom,False,Sale,47.400000000000006,2010,12,14,12,1
19246,538827,21631,HIPPY CHIC DECORATIVE PARASOL,12,2010-12-14 12:59:00,3.95,14298,United Kingdom,False,Sale,47.400000000000006,2010,12,14,12,1
19247,538827,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",24,2010-12-14 12:59:00,1.25,14298,United Kingdom,False,Sale,30.0,2010,12,14,12,1
19248,538827,21110,LARGE CAKE TOWEL PINK SPOTS,24,2010-12-14 12:59:00,1.95,14298,United Kingdom,False,Sale,46.8,2010,12,14,12,1
19249,538827,21065,BOOM BOX SPEAKER GIRLS,24,2010-12-14 12:59:00,1.25,14298,United Kingdom,False,Sale,30.0,2010,12,14,12,1
19250,538827,20801,LARGE PINK GLASS SUNDAE DISH,16,2010-12-14 12:59:00,0.75,14298,United Kingdom,False,Sale,12.0,2010,12,14,12,1
19251,538827,20705,MRS ROBOT SOFT TOY,16,2010-12-14 12:59:00,1.95,14298,United Kingdom,False,Sale,31.2,2010,12,14,12,1
19252,538827,20704,MR ROBOT SOFT TOY,16,2010-12-14 12:59:00,1.95,14298,United Kingdom,False,Sale,31.2,2010,12,14,12,1
19253,538827,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-12-14 12:59:00,2.55,14298,United Kingdom,False,Sale,81.6,2010,12,14,12,1
